,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__penalty,param_preprocessor__num__pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.01542510986328125,0.00043026469255916776,0.5225893020629883,0.0037621699066996586,428.13323987193957,l1,5,"{'logistic__C': 428.13323987193957, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 5}",0.09249481301791213,0.07779263100898293,0.08233452138040659,0.08197961710059341,0.10249192801236504,0.08741870210405203,0.00895614677554705,21,0.1179620922577143,0.11940037299784316,0.11841761059411511,0.12974749483606862,0.12216713282586099,0.12153894070232044,0.004356259968768082
12,0.014267730712890624,0.0009387115461326997,0.5592308521270752,0.013817181023993385,428.13323987193957,l2,2,"{'logistic__C': 428.13323987193957, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 2}",0.09259095771609568,0.06652668056872937,0.07299317582286964,0.07742718301192081,0.0986138956848397,0.08163037856089103,0.012074468653451877,70,0.1100234243264773,0.11693702478240986,0.11213615748928205,0.12124216831711931,0.12470762367599342,0.11700927971825639,0.00547241376672373
13,0.01648268699645996,0.0025938219107924246,0.5757592201232911,0.048444356928913176,428.13323987193957,l2,3,"{'logistic__C': 428.13323987193957, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 3}",0.09259095771609568,0.0739468261946836,0.06732957158949344,0.07915363024266783,0.08975000983135721,0.08055419911485956,0.009486371652162729,88,0.11003376623078855,0.11854478246924156,0.11802079089460213,0.12491742531449683,0.12955702852947132,0.12021475868772007,0.006643011393251016
14,0.016390132904052734,0.0010566988400847075,0.5840315818786621,0.01220761413132549,428.13323987193957,l2,4,"{'logistic__C': 428.13323987193957, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 4}",0.09244744479163633,0.07951175516062434,0.07493966528361401,0.07195698260507499,0.09324562864887384,0.08242029529796471,0.008850219350706016,61,0.11921239155391582,0.11557999523915975,0.11671394862847138,0.12654137696789797,0.13027701337757763,0.12166494515340451,0.005753282672463582
15,0.0157071590423584,0.0003742064658550506,0.5897525787353516,0.03255329741777987,428.13323987193957,l2,5,"{'logistic__C': 428.13323987193957, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 5}",0.09249481301791213,0.07779263100898293,0.08233452138040659,0.08197961710059341,0.10249192801236504,0.08741870210405203,0.00895614677554705,21,0.1183819188179856,0.11940037299784316,0.11841761059411511,0.12974749483606862,0.12177079753826572,0.12154363895685565,0.004282918837434629
16,0.0278109073638916,0.0028933766190625647,0.9888794422149658,0.010595921812519667,183.29807108324357,l1,2,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 2}",0.09259095771609568,0.06652668056872937,0.07299317582286964,0.07742718301192081,0.0986138956848397,0.08163037856089103,0.012074468653451877,70,0.11044533535330722,0.11693702478240986,0.11213615748928205,0.12124216831711931,0.12470762367599342,0.11709366192362239,0.005366267799123033
17,0.02487668991088867,0.0019565062003247726,0.9794580459594726,0.03307070329408487,183.29807108324357,l1,3,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 3}",0.09259095771609568,0.0739468261946836,0.06732957158949344,0.07915363024266783,0.08975000983135721,0.08055419911485956,0.009486371652162729,88,0.11003376623078855,0.11854478246924156,0.11802079089460213,0.12491742531449683,0.13036217728655125,0.12037578843913606,0.006873288112307217
18,0.026578426361083984,0.0003741526697816724,1.009365701675415,0.033623637113050844,183.29807108324357,l1,4,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 4}",0.09244744479163633,0.07951175516062434,0.07493966528361401,0.07370589549759475,0.09324562864887384,0.08277007787646866,0.008455531028722355,51,0.11921239155391582,0.11557999523915975,0.11671394862847138,0.12654137696789797,0.13027701337757763,0.12166494515340451,0.005753282672463582
19,0.02731022834777832,0.0015855494793830009,0.9687907695770264,0.03308126186694669,183.29807108324357,l1,5,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 5}",0.09249481301791213,0.07779263100898293,0.08233452138040659,0.08197961710059341,0.10249192801236504,0.08741870210405203,0.00895614677554705,21,0.1183819188179856,0.11940037299784316,0.11841761059411511,0.13016127939256317,0.12216713282586099,0.1217056629256736,0.004447096333198267
20,0.025242090225219727,0.001449980940504067,0.9890938758850097,0.02057540049112871,183.29807108324357,l2,2,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 2}",0.09259095771609568,0.06652668056872937,0.07299317582286964,0.07742718301192081,0.0986138956848397,0.08163037856089103,0.012074468653451877,70,0.1100234243264773,0.11693702478240986,0.11213615748928205,0.12124216831711931,0.12470762367599342,0.11700927971825639,0.00547241376672373
21,0.025586366653442383,0.0006450528225967919,0.9674258232116699,0.051920523677974006,183.29807108324357,l2,3,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 3}",0.09259095771609568,0.0739468261946836,0.06732957158949344,0.07915363024266783,0.08975000983135721,0.08055419911485956,0.009486371652162729,88,0.11003376623078855,0.11854478246924156,0.11802079089460213,0.12491742531449683,0.12955702852947132,0.12021475868772007,0.006643011393251016
22,0.0280092716217041,0.002812938203354357,0.9877626895904541,0.03166598680525238,183.29807108324357,l2,4,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 4}",0.09244744479163633,0.07951175516062434,0.07493966528361401,0.07370589549759475,0.09324562864887384,0.08277007787646866,0.008455531028722355,51,0.11921239155391582,0.11557999523915975,0.11671394862847138,0.12654137696789797,0.13027701337757763,0.12166494515340451,0.005753282672463582
23,0.02609143257141113,0.001165985154076584,0.9827189922332764,0.0315720326903487,183.29807108324357,l2,5,"{'logistic__C': 183.29807108324357, 'logistic__penalty': 'l2', 'preprocessor__num__pca__n_components': 5}",0.09249481301791213,0.07779263100898293,0.08233452138040659,0.08197961710059341,0.10249192801236504,0.08741870210405203,0.00895614677554705,21,0.1183819188179856,0.11940037299784316,0.11841761059411511,0.12974749483606862,0.12216713282586099,0.12162290601437468,0.0042900511906456855
24,0.03889689445495605,0.027464039444971593,0.9673449039459229,0.03950326240786352,78.47599703514615,l1,2,"{'logistic__C': 78.47599703514615, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 2}",0.09259095771609568,0.06652668056872937,0.07488018374182387,0.07742718301192081,0.0986138956848397,0.08200778014468188,0.011825528871863597,65,0.1100234243264773,0.11693702478240986,0.11213615748928205,0.12164548021577608,0.12470762367599342,0.11708994209798776,0.005536804840996935
25,0.035818624496459964,0.020556753784695084,0.9682601451873779,0.011755835777973773,78.47599703514615,l1,3,"{'logistic__C': 78.47599703514615, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 3}",0.09259095771609568,0.0739468261946836,0.06732957158949344,0.07915363024266783,0.08975000983135721,0.08055419911485956,0.009486371652162729,88,0.11003376623078855,0.11854478246924156,0.11802079089460213,0.12491742531449683,0.13036217728655125,0.12037578843913606,0.006873288112307217
26,0.04129514694213867,0.028944820476364434,0.9694849967956543,0.007327170099302194,78.47599703514615,l1,4,"{'logistic__C': 78.47599703514615, 'logistic__penalty': 'l1', 'preprocessor__num__pca__n_components': 4}",0.09244744479163633,0.07951175516062434,0.07493966528361401,0.07370589549759475,0.09324562864887384,0.08277007787646866,0.008455531028722355,51,0.11921239155391582,0.11557999523915975,0.11671394862847138,0.12654137696789797,0.13027701337757763,0.12166494515340451,0.005753282672463582
