Date,CSCO,DIS,XOM,BA,UNH,MMM,HD,VZ,TRV,JNJ,IBM,PG,NKE,WBA,JPM,MRK,CVX,KO,PFE,WMT,GS,AAPL,UTX,MCD,AXP,MSFT,INTC,CAT
3/8/2010,20.66021,29.262785,50.194698,53.604744,28.722597,64.866859,25.719688,17.842911,43.072647,48.886864,96.325737,47.057823,12.970907,28.495777,33.798092,26.897373,53.474262,19.004061,12.459017,42.875198,150.619736,20.869028,57.258411,49.178795,34.594254,22.877089,15.653204,44.910683
3/9/2010,20.66021,29.368584,50.421188,54.043228,28.70524,65.409332,25.684216,18.011522,42.888512,48.94017,95.670433,47.139748,12.991638,28.208683,33.663174,26.674135,53.230694,18.906351,12.372844,42.803951,149.741791,21.244345,58.083775,49.1637,34.58556,23.012926,15.781326,45.116512
3/10/2010,20.454641,29.386217,50.75341,55.813061,28.844088,65.066315,25.708536,17.915173,42.344097,48.955414,95.723785,46.923782,13.027449,28.11026,34.067898,26.407675,52.98708,18.913328,12.315393,42.702419,152.482132,21.417709,58.091881,49.04287,34.602978,23.148769,15.969738,44.811581
3/11/2010,20.533707,29.809422,50.75341,55.860882,29.069696,64.826973,26.049047,17.969366,42.928539,48.902107,97.232521,47.042938,13.146192,27.839554,34.266285,26.837008,53.008556,19.012648,12.41593,42.973152,153.874405,21.480583,58.294159,49.246769,34.94273,23.316572,16.014954,44.903069
3/12/2010,20.462545,29.703619,50.436306,55.669548,28.557718,64.922714,26.308489,17.903126,42.560265,48.871651,97.491631,47.154636,13.174459,27.831367,34.242477,27.040758,52.815125,18.923967,12.26513,42.917408,155.160309,21.585365,57.88147,49.488441,35.508995,23.388483,16.030025,46.016117
3/15/2010,20.620682,29.730068,50.058788,55.326759,28.227972,64.826973,26.503069,17.981411,42.216011,49.168629,97.407784,47.437622,13.266817,28.028229,34.178997,27.470091,52.707672,19.030382,12.394386,44.127689,153.892136,21.322453,58.132347,49.790512,35.456722,23.404469,15.954664,45.337616
3/16/2010,20.676027,29.756519,50.262642,54.784653,28.679207,65.146095,26.389561,18.023563,42.312069,49.138153,98.04789,47.311031,13.264932,28.30711,34.313908,27.608355,53.001404,19.048119,12.394386,44.581551,156.251114,21.380562,58.585491,49.896248,35.64838,23.468397,16.587723,45.322353
3/17/2010,20.762999,29.756519,50.859116,55.310802,28.418882,65.560921,26.365234,18.156048,42.424149,49.229546,97.354446,47.668488,13.359166,28.282499,34.750366,27.71023,53.49575,19.097775,12.358483,44.525814,156.650223,21.349129,58.415554,50.130356,35.72678,23.676146,16.761057,45.909386
3/18/2010,20.826256,29.78297,50.881763,56.498646,29.147791,66.749634,26.267954,18.246378,42.736401,49.541737,97.826904,47.459969,14.071608,28.561392,34.631321,27.979475,53.560223,19.136803,12.372844,44.541733,157.3685,21.399616,58.666412,50.356922,35.718079,23.660166,16.730913,45.566311
3/19/2010,20.676027,29.659538,50.617504,56.379078,29.841993,65.385414,26.235516,18.312613,42.800449,49.579811,97.316338,47.541878,13.856741,28.323517,34.480537,27.695677,53.717831,19.420568,12.143056,44.063992,157.767593,21.170994,59.265205,50.243633,35.134396,23.644186,16.572651,45.261375
3/22/2010,20.778814,29.932858,50.564659,57.327759,28.896143,65.289688,26.486849,18.457142,42.7444,49.572208,97.522095,47.571674,13.924596,28.979734,34.710678,27.870331,53.345287,19.346079,12.315393,44.286942,156.224533,21.409138,58.755447,50.606144,35.787777,23.652178,16.761057,45.703537
3/23/2010,21.06345,29.985754,50.549557,57.543015,28.774666,65.696556,26.421986,18.655869,43.15271,49.770191,98.581276,48.055721,14.039561,29.455471,35.37727,28.015862,53.567394,19.615662,12.595459,44.501926,155.044968,21.753017,59.143818,50.862907,35.927158,23.875914,17.085136,47.57896
3/24/2010,20.913227,30.320789,50.209793,57.654606,28.392845,65.106201,26.203089,18.342728,43.280807,49.305679,97.941185,47.370602,13.830357,29.037132,35.662975,27.659288,52.965584,19.374451,12.645724,44.255096,154.672546,21.849228,59.103371,50.447548,35.72678,23.692129,16.904255,47.312122
3/25/2010,20.897411,30.937969,50.058788,57.790134,28.73996,64.563713,26.446314,18.252388,43.296829,49.168629,98.482224,47.378052,13.866169,29.799978,35.662975,27.491924,52.872437,19.438305,12.487741,44.278984,155.107056,21.59013,59.289467,50.523064,36.083961,23.979797,16.843958,47.373104
3/26/2010,20.929039,31.131937,50.239983,57.86985,28.314756,64.619545,26.551704,18.28853,43.512981,49.023945,98.497475,47.430172,13.926482,30.177299,35.726456,27.23724,53.323811,19.385096,12.308214,44.19936,153.306824,21.994974,59.572708,50.794941,35.822613,23.700119,16.761057,47.601822
3/29/2010,20.960667,30.999676,50.813812,59.081638,28.496983,64.906761,26.430094,18.336704,43.841236,49.358974,97.9869,47.459969,13.941558,30.75149,35.599487,27.571978,53.89695,19.427664,12.408749,44.382496,154.353333,22.136908,59.880196,50.65144,36.136234,23.644186,16.828892,48.394672
3/30/2010,21.07136,30.946781,50.625057,58.619255,28.687893,67.236237,26.503069,18.806412,43.176735,49.41991,98.124054,47.407841,13.911396,30.694063,35.37727,27.404602,53.947094,19.463133,12.394386,44.51786,151.985428,22.466496,59.985382,50.779823,36.127499,23.788017,16.83643,48.150719
3/31/2010,20.581142,30.779264,50.572197,57.885803,28.349455,66.66983,26.227409,18.679953,43.184731,49.648338,97.727837,47.117397,13.852971,30.423384,35.512196,27.179016,54.326801,19.509251,12.315393,44.271011,151.320282,22.385527,59.564606,50.387131,36.101238,23.404469,16.798748,47.914383
4/1/2010,20.423014,31.343531,51.047886,58.188782,28.653456,66.893219,26.251736,18.836525,43.168716,50.08239,97.727837,47.184418,13.949095,30.964748,35.893528,27.44099,54.942932,19.615662,12.26513,44.183441,150.956741,22.477928,59.985382,51.036598,36.486221,23.300583,16.874107,48.783493
4/5/2010,20.691837,31.052589,51.485794,57.431385,28.783739,67.164444,26.478743,18.944916,42.696354,49.80064,98.566063,47.4823,13.967941,31.030365,36.020638,27.20813,55.637882,19.459585,12.135873,44.183441,153.564011,22.717979,60.568005,51.376453,37.334949,23.388483,17.024841,49.545845
4/6/2010,20.731371,31.272997,51.266838,57.686508,29.018248,67.292107,26.389561,18.788349,42.10392,49.732109,98.246025,46.998241,13.930248,30.67767,36.417862,27.106253,55.795479,19.257406,12.178959,44.215286,153.333466,22.818007,60.422337,51.210316,37.728683,23.428442,16.881645,49.774559
4/7/2010,20.826256,31.140753,50.844006,57.479221,28.601343,66.741646,26.438208,18.510719,42.03186,49.663582,97.903099,46.543987,13.869936,30.177299,36.004742,26.771521,55.430099,19.090683,12.257946,44.016224,156.401871,22.918976,59.872089,51.127216,37.07246,23.452406,16.919329,49.149406
4/8/2010,20.778814,31.449333,51.236629,57.622719,28.332094,66.175209,26.73007,18.461748,41.839706,49.442753,97.240143,46.588665,13.945325,30.226511,36.354309,26.76424,55.637882,19.069403,12.308214,44.095844,159.186539,22.857059,59.637436,51.927753,38.227428,23.907879,16.813822,49.157032
4/9/2010,21.031828,31.934261,51.916168,57.734337,28.019409,66.605995,26.957079,18.412783,41.951794,49.602665,98.116447,46.715271,14.169609,30.406971,36.529087,26.902498,56.956097,19.363813,12.387205,43.849022,158.849518,23.032326,59.872089,51.867321,38.393665,24.243483,16.99469,49.759289
4/12/2010,20.976479,31.643301,51.878422,57.33572,28.019409,66.438492,27.143549,18.327082,41.647572,49.579811,97.811676,46.692921,14.235579,30.201902,36.6562,26.815182,57.622383,19.42411,12.41593,43.809196,157.714355,23.07996,59.685993,51.754051,38.971138,24.227497,16.987154,50.872353
4/13/2010,20.905325,31.599213,51.840675,56.753761,27.932554,66.964996,27.840786,18.406654,41.807697,50.013863,98.322212,46.916336,14.231813,30.193714,36.441704,26.706028,57.464779,19.51634,12.336941,43.570332,158.964844,23.093294,59.443211,52.048576,39.36488,24.331375,17.16049,50.46067
4/14/2010,21.253216,31.916624,51.802902,57.160328,26.968464,67.324005,28.359655,18.271992,42.360107,49.869183,100.013885,47.057823,14.286467,30.169096,37.919388,26.349463,57.729847,19.49152,12.257946,43.506618,163.993164,23.403833,59.880196,52.426167,40.651073,24.627035,17.725727,51.291637
4/15/2010,21.514133,32.092957,51.538654,57.471241,26.603678,67.810654,28.489378,18.082228,42.336102,49.884403,99.73954,46.916336,14.256309,29.947617,37.982952,26.225758,58.453434,19.246761,12.2005,43.100536,163.416702,23.711519,60.373783,52.229813,40.834816,24.666983,18.253279,52.008263
4/16/2010,21.332285,31.590403,51.28949,56.434864,26.690533,66.821404,28.383974,18.106718,41.743633,49.511295,99.541443,46.804623,14.167728,29.414467,36.187477,25.985615,57.851627,19.498606,12.064061,43.084614,142.514099,23.566721,59.629333,52.131645,39.461128,24.507175,18.027184,50.986702
4/19/2010,21.403442,31.890167,51.515999,56.5704,27.124805,66.933098,28.513697,18.198538,42.584282,50.280376,100.760628,47.080162,14.245004,29.635921,36.060364,26.123877,58.259991,19.622757,12.056884,43.307571,144.837585,23.535286,59.685993,52.80378,40.038605,24.80282,18.087477,51.070557
4/20/2010,21.49041,32.216396,52.07473,56.92915,26.907677,68.026054,28.521807,18.216902,42.568264,50.249916,98.825127,47.057823,14.392012,29.57852,36.449638,26.240314,58.783001,19.321245,12.035339,43.411083,141.875534,23.299051,60.04203,53.12096,40.423592,25.058521,18.177917,51.459362
4/21/2010,21.537853,32.23402,52.03698,59.12149,26.282314,68.369095,28.594767,18.094477,42.272034,49.793022,98.291718,47.385494,14.459866,29.422668,36.028587,25.279764,58.68985,19.22193,11.920443,43.371269,140.944366,24.692673,62.251102,53.13607,40.239849,25.034548,17.936749,51.649952
4/22/2010,21.601109,32.427994,51.765152,60.261517,26.456026,68.6483,28.959602,17.92308,43.064632,49.328526,98.398415,47.355701,14.744465,29.57852,35.543961,24.573912,58.174019,19.264502,11.83427,43.387196,141.050812,25.383286,61.846527,53.642056,40.922318,25.082495,18.079937,51.788036
4/23/2010,21.719715,32.436813,52.27858,59.894791,26.881617,69.071121,29.502798,17.782288,42.736401,49.526508,99.053726,47.318474,14.68227,29.414467,35.702858,25.803696,59.227169,19.111969,12.143056,43.419033,139.58754,25.798603,61.878902,53.732685,42.042294,24.738905,18.117624,52.762272
4/26/2010,21.798784,32.657234,52.316326,59.264977,25.92621,69.757217,29.583874,17.714954,41.567501,49.313297,99.617615,47.616348,14.704886,29.275017,34.868687,25.468962,59.169857,19.05876,12.078424,43.02887,134.825287,25.671917,61.822243,53.634487,41.246056,24.858755,17.951822,54.963913
4/27/2010,21.356005,32.022419,51.5462,57.782162,25.88278,70.180031,28.610989,17.598656,40.454659,48.947788,98.162178,46.998241,14.463634,28.627016,33.69289,25.090567,57.479084,18.753712,11.819909,43.02887,135.720932,24.961296,60.139145,53.264454,40.06485,24.651001,17.59761,52.570507
4/28/2010,21.379723,31.995975,52.240833,57.694466,26.438652,70.395432,28.529911,17.825134,40.927017,49.206699,99.137573,47.404827,14.407094,28.873089,34.527073,25.148788,57.758488,18.927525,11.870176,42.686493,139.241653,24.919382,60.414272,53.12096,40.318588,24.698944,17.529781,52.90802
4/29/2010,21.767155,32.815929,51.840675,58.826523,27.185608,71.264977,28.829887,17.886351,41.16721,49.50367,99.411888,46.67691,14.620072,29.422668,34.956066,25.650879,58.954952,19.062307,12.107151,42.75816,142.106155,25.589996,61.514759,54.0121,41.648544,24.770861,17.703115,54.273495
4/30/2010,21.292751,32.480885,51.168694,57.742298,26.325743,70.738472,28.562338,17.690468,40.622791,48.963024,98.299347,46.646893,14.307203,28.832083,33.827946,25.498068,58.345982,18.959442,12.006618,42.710384,128.768173,24.8708,60.648899,53.309753,40.353577,24.403294,17.213242,52.232944
5/3/2010,21.775057,33.115704,51.221531,59.304829,26.282314,71.647942,29.081209,17.929195,40.999073,49.747341,98.756538,47.037128,14.657771,29.217606,34.582664,25.665436,59.341793,19.069403,12.143056,42.790012,132.581497,25.371853,61.725132,53.936569,41.298561,24.658993,17.529781,53.652134
5/4/2010,21.000198,32.260471,50.187149,58.029301,25.613529,69.948677,28.716389,17.598656,40.030346,49.267612,97.628777,46.309196,14.578608,28.815672,33.74054,26.058393,57.858795,18.863667,12.394386,43.012955,132.537155,24.641228,60.009666,53.347523,40.126106,24.075682,17.002228,51.166672
5/5/2010,20.992294,31.158382,49.960621,56.930775,26.056496,69.079086,28.570448,17.555803,40.526726,49.602665,97.125847,46.646893,14.175272,29.307821,33.867664,25.8983,57.450439,19.033926,12.466955,43.610146,131.419815,24.384991,59.548416,53.362621,38.874893,23.851942,16.825775,50.599007
5/6/2010,20.154186,29.985754,48.239151,54.501205,25.396393,67.204353,27.532703,17.145674,39.870216,48.277699,94.912354,45.588795,13.626807,28.430143,32.421749,24.937756,55.308285,18.551527,12.14766,42.383926,126.214104,23.457174,57.646828,52.426167,37.186192,23.156761,16.324873,48.711899
5/7/2010,19.537458,29.456751,48.095684,53.498909,25.205313,65.919945,27.103012,17.255856,39.437897,48.209164,93.518372,45.258595,13.308279,28.602406,32.382027,24.370159,55.236664,18.682764,11.944476,41.723049,126.808281,22.467453,56.206448,51.36134,35.523769,22.541483,16.17308,47.637932
5/10/2010,20.66021,31.1143,49.250904,56.930775,25.952261,68.584488,28.610989,17.512957,40.10239,49.305679,96.712234,46.841999,14.446672,29.176584,33.327431,24.923199,57.235508,19.168724,12.336335,41.866371,127.553215,24.194466,59.103371,53.302208,37.702446,23.124798,17.114174,51.159012
5/11/2010,20.525797,31.528687,49.000031,57.267563,25.92621,67.842545,28.886631,17.384405,39.854221,49.244766,97.187119,46.804489,14.405209,29.668739,33.009651,24.384714,57.099388,19.016193,12.343594,41.770828,125.903679,24.435472,59.176182,53.226692,37.912418,23.076849,16.90926,50.68338
5/12/2010,21.142523,30.973234,49.342121,58.430233,26.334427,68.959419,29.097425,17.568047,40.182446,49.41991,101.62178,47.292267,14.672841,29.996841,33.120872,24.479311,57.357292,19.161629,12.263768,42.029099,130.54184,24.966059,59.538391,53.370182,38.586147,23.52433,17.524,52.278988
5/13/2010,20.185812,30.638199,49.212883,57.540192,26.212826,68.281334,28.594767,17.561926,40.166435,49.244766,100.702675,47.089661,14.239351,29.414467,32.421749,24.239176,56.540577,18.973625,12.017041,41.965023,128.280426,24.610743,59.302349,53.241791,37.457443,23.364517,17.076223,51.327774
5/14/2010,19.719311,30.029842,48.346294,55.9846,26.395224,67.555374,28.538023,17.45174,40.126411,48.711731,100.480591,46.93206,13.898208,29.020737,31.690845,23.92627,55.759678,18.920422,11.755802,41.740791,127.021103,24.17828,58.260544,52.554546,35.558758,23.116808,16.613266,49.770523
5/17/2010,19.663967,30.153275,48.095455,55.872345,26.438652,67.555374,28.854197,17.543558,40.126411,48.643192,99.906151,47.562431,13.877478,29.291416,31.651129,23.853504,56.208008,18.945255,11.690495,42.229309,126.497879,24.216379,57.812862,52.969913,36.066254,23.124798,16.711935,48.926689
5/18/2010,19.260729,29.738884,47.730572,54.300755,26.212826,67.028831,28.156961,17.39665,39.894245,47.950256,99.530823,47.434849,13.745543,28.984688,30.999676,23.540598,55.571648,18.835291,11.472793,43.01416,121.815392,24.039202,57.528011,52.879292,34.85878,22.956236,16.264153,48.474087
5/19/2010,19.18166,29.439116,47.472122,53.089962,26.047806,66.262169,27.873209,17.45174,40.142437,47.37915,98.695999,47.442356,13.617378,28.663563,31.285688,23.737074,55.390877,18.842386,11.480048,42.477577,124.245331,23.656267,56.445492,52.411072,35.147518,22.667269,16.393175,47.131638
5/20/2010,18.430521,28.204773,45.860577,50.516045,25.153194,63.88591,26.665207,16.992647,38.765388,46.107483,94.82045,46.234154,13.251737,26.934359,30.054272,23.154926,53.221519,18.281942,11.051905,41.08408,120.697929,22.648441,54.068813,51.097019,33.791321,21.760265,15.778429,45.006729
5/21/2010,18.549126,28.980642,46.278671,51.766926,24.927378,64.785049,26.770599,17.115072,39.413879,46.358765,96.061226,46.414272,13.455295,27.255489,31.817959,23.315016,53.857861,18.299675,11.175267,41.140144,124.706444,23.082817,54.076965,51.248062,34.841274,21.543539,15.869502,46.096035
5/24/2010,18.477962,28.636793,45.754158,50.636318,25.040291,63.893944,26.932756,16.827372,38.821423,46.1227,95.318268,46.076569,13.445867,26.959063,30.68189,23.184034,53.105816,18.253557,11.04465,40.843819,121.221222,23.505753,53.824646,51.097019,34.15881,21.086029,15.687358,45.428646
5/25/2010,18.430521,28.495726,45.389275,50.33963,25.075031,63.797592,27.548912,16.772282,38.965542,45.955185,95.371895,45.813911,13.741773,27.099043,30.936119,23.329578,52.476723,17.955605,10.92854,40.267197,126.426918,23.359064,53.849068,51.232952,34.123814,20.925493,15.823968,45.420975
5/26/2010,18.098444,29.156981,45.085217,50.724522,25.005548,63.55677,27.597561,16.484577,38.429138,45.42976,94.383858,45.356148,13.668268,26.283848,30.809002,23.591534,51.739128,17.764055,10.964825,40.058968,124.422638,23.253325,53.840931,49.850929,33.397572,20.074663,15.710128,45.819878
5/27/2010,18.715164,30.303162,46.719559,52.223969,25.465876,65.371094,28.011038,16.882465,39.814167,45.360607,96.804169,45.738869,13.928361,26.629683,32.111919,24.464758,53.771084,18.17198,11.153496,40.603569,128.86792,24.133501,55.436226,51.176025,35.287525,20.869303,16.514606,47.607246
5/28/2010,18.311916,29.465569,45.959393,51.462212,25.248735,63.669163,27.451628,16.845737,39.606026,44.799644,95.93869,45.843929,13.641878,26.382656,31.444574,24.515696,53.416759,18.232277,11.051905,40.491444,128.254501,24.469772,54.842064,50.924732,34.885025,20.708771,16.256567,46.609993
6/1/2010,18.185406,29.386217,45.039597,50.475945,25.170574,62.673695,27.383249,16.655977,38.9095,45.153111,95.234024,45.896458,13.415709,26.36619,30.618345,24.399269,52.274242,18.193262,10.877745,40.779762,126.120758,24.846027,53.759541,50.536339,34.290051,20.78101,16.074421,45.466995
6/2/2010,18.462151,30.629381,46.195038,51.590515,25.978325,63.211559,27.652676,16.888582,39.854221,45.898495,97.585403,46.331711,13.758736,27.024935,31.420732,25.003239,53.604767,18.59054,11.030135,41.420441,128.761276,25.143238,54.907181,51.610104,35.847492,21.238535,16.552555,46.686722
6/3/2010,18.754696,30.602928,46.795574,51.566456,26.567053,62.890442,27.293447,16.919188,39.806175,45.929245,98.006653,46.37674,14.085872,26.637924,31.063229,24.952307,53.445671,18.711143,11.051905,41.420441,128.058884,25.064171,55.224602,51.671024,35.47126,21.559595,16.620859,46.878479
6/4/2010,18.153782,29.703619,45.252445,49.032642,26.462385,61.092213,26.248411,16.655977,38.917496,44.576801,95.954002,45.626293,13.538733,25.394545,29.88744,24.137295,51.543873,18.186161,10.710842,40.363308,126.467468,24.382128,53.018871,50.795254,33.60759,20.700745,15.899867,44.308659
6/7/2010,17.995655,29.130527,45.077599,48.198715,26.567053,60.000423,25.758543,16.576403,38.645279,44.569115,95.073174,45.49123,13.312989,24.702862,29.172422,24.239176,51.594501,18.019447,10.536682,40.635601,123.293571,23.903938,51.456142,50.833336,32.995102,20.299412,15.414143,42.828117
6/8/2010,18.153782,29.227518,46.552326,48.928402,26.942097,60.144928,25.970816,16.943672,39.597107,45.060921,94.759155,46.631893,13.441167,25.205162,30.014557,24.603018,51.355873,18.289036,10.558454,40.667629,122.493439,23.750563,52.261929,52.074646,33.625084,20.154936,15.315474,43.426464
6/9/2010,18.011467,29.042364,45.632526,49.481663,26.628101,60.040539,25.929991,17.00489,39.355118,44.699749,94.897057,46.129101,13.393341,24.56288,29.49021,24.530245,51.189541,18.214544,10.536682,40.835812,121.622139,23.166639,51.618923,51.983273,33.345089,19.898081,15.125744,43.579891
6/10/2010,18.003557,30.073917,47.046425,51.229683,26.776381,62.159893,26.713778,17.347681,40.323082,44.953346,97.792198,46.459286,13.726214,24.669931,30.419722,25.214268,53.633694,18.604727,10.819691,41.020016,118.928352,23.862976,53.303734,52.82859,35.025017,20.066637,15.596286,45.98864
6/11/2010,18.114252,30.188541,47.023617,52.424419,26.750214,62.858345,26.305559,17.482346,40.661854,44.922585,98.38195,45.783894,13.837173,24.274683,30.26083,25.648375,53.554138,18.633593,11.218806,40.731709,120.590874,24.148748,53.906059,52.958046,35.112518,20.596394,15.664591,46.20343
6/14/2010,17.995655,29.915224,46.651142,51.975395,26.680439,62.729874,26.174929,17.525202,40.371471,44.891853,98.420242,45.963997,13.816124,24.324095,29.657043,25.766087,53.640923,18.583082,11.124471,41.036041,118.634941,24.222099,54.45137,52.775276,34.902534,20.467972,15.854321,46.794106
6/15/2010,18.446329,30.8498,47.517719,54.108299,27.203756,64.038437,26.338215,17.819014,41.32328,45.445126,99.408279,46.459286,14.152828,24.851082,30.387939,26.501841,54.400208,18.824795,11.262348,41.356373,121.711067,24.737442,55.83503,53.612988,36.389973,21.33485,16.302105,48.681217
6/16/2010,18.414709,30.673464,47.517719,53.747475,27.378191,64.929512,26.24024,17.861864,41.000629,45.52198,99.837212,45.918972,14.124131,24.077061,30.602453,26.494488,54.197723,18.904163,11.233321,40.827801,121.853294,25.457584,55.8269,53.529209,37.046207,21.126158,16.309689,49.39463
6/17/2010,18.319828,30.920332,47.58614,53.931892,27.474134,65.04995,26.05246,17.806776,41.710453,45.475872,100.319725,46.346722,14.265701,24.101759,30.538889,26.384117,54.465275,18.889734,11.226065,41.17218,122.084457,25.897676,55.802479,53.346447,36.801208,21.166292,16.33246,49.824219
6/18/2010,18.572844,30.990862,47.966228,54.493176,27.325859,65.170364,26.076954,17.831259,41.420071,45.475872,99.684021,46.001526,14.336481,24.776976,31.126791,26.244328,54.609901,18.871698,11.037393,41.28429,122.849052,26.107246,56.307133,53.216957,36.774967,21.222479,16.241386,50.514633
6/21/2010,18.454241,30.91152,47.989021,54.501205,27.168865,65.403198,25.660574,17.788414,41.274887,45.437443,100.066963,45.851444,14.223613,24.818148,30.880503,25.839657,54.754528,18.933022,10.957568,40.85984,122.457924,25.735741,56.461781,53.247429,37.273705,20.829174,16.082012,50.68338
6/22/2010,18.161699,30.285522,47.084435,53.146088,26.724043,64.247169,24.991096,17.788414,41.145813,45.460506,99.033005,45.566273,13.862043,23.195992,30.4515,25.847027,53.510757,18.925812,10.863234,40.587551,119.83519,26.086292,55.338566,52.272648,36.69622,20.68469,15.922631,49.179832
6/23/2010,18.074724,30.276707,46.4459,54.084244,26.349003,64.31942,24.901285,17.953686,41.22649,45.52198,99.653366,46.061554,13.87352,23.163057,30.896397,26.060389,52.252544,18.846437,10.797919,40.691654,120.084114,25.811941,55.338566,52.265034,36.897461,20.315464,15.793608,49.34861
6/24/2010,17.845427,29.624273,45.662926,54.068203,25.956511,62.762005,24.223648,17.727201,40.766705,45.798611,98.182816,45.678833,13.320643,22.718403,30.21316,26.200184,51.218479,18.687702,10.493142,40.066978,120.004059,25.624285,54.817638,51.579655,35.92625,20.066637,15.421728,48.612167
6/25/2010,17.537062,29.518465,44.925571,55.142662,26.061176,63.34,24.656353,17.476225,41.234547,45.107018,97.363274,44.868378,13.414388,22.174938,31.333349,26.435621,50.661671,18.132122,10.62376,39.081936,124.164871,25.405197,55.23275,51.343559,37.334949,19.689386,15.201635,49.64011
6/28/2010,17.726824,29.289232,44.446671,53.963966,25.459364,63.404247,24.158331,17.574171,41.194218,45.683338,98.787895,45.49123,13.487081,22.150232,30.618345,26.442984,50.589363,18.42795,10.551193,39.698601,121.497734,25.557608,54.622307,51.275028,36.844963,19.5128,15.452083,49.402302
6/29/2010,17.094286,28.478094,43.549686,50.548115,24.970932,63.010876,23.374557,17.519072,40.113335,45.52198,95.808487,45.266098,13.041339,21.812626,29.442545,26.067745,49.432384,18.157377,10.362521,39.162025,118.919426,24.40213,52.880508,50.612488,35.077518,18.71014,15.019491,46.679047
6/30/2010,16.84918,27.772755,43.382454,50.31559,24.770327,63.412277,22.917349,17.151798,39.726173,45.383659,94.575348,45.010956,12.922729,21.985546,29.085043,25.729298,49.070805,18.081612,10.348006,38.497307,116.70575,23.960135,52.831669,50.16317,34.892956,18.469336,14.761454,46.080692
7/1/2010,16.809647,27.763935,43.032772,49.92268,24.290625,63.05904,22.79488,17.219133,39.468048,45.391346,93.87838,44.680759,13.022206,21.870266,28.703182,25.339355,48.796036,18.049143,10.326237,38.713535,116.590126,23.669601,52.408432,50.802864,34.699596,18.589743,14.609656,46.003967
7/2/2010,16.706863,27.666948,43.002365,49.666088,24.683115,62.352589,22.664253,17.497942,39.153465,45.399025,93.334572,44.560696,12.982033,21.705585,28.504292,25.177488,48.67308,18.05636,10.260928,38.441246,116.536797,23.522905,52.327026,50.368782,34.646854,18.678028,14.571713,45.397953
7/6/2010,16.872896,27.966719,43.678913,49.201031,25.197704,62.729874,22.32135,17.367405,39.18573,45.399025,94.560028,44.530682,12.857683,21.919678,28.902058,25.493856,48.853878,18.193457,10.369778,38.897728,117.585884,23.683891,52.571209,50.34594,34.462288,19.119493,14.784215,45.881233
7/7/2010,17.774265,29.218699,44.416252,50.756588,25.468092,64.640518,22.868362,17.623255,40.290794,46.57473,97.271385,45.641312,13.115946,22.356087,30.349951,26.067745,50.22057,18.568655,10.609249,39.178032,120.759811,24.640284,54.166508,51.259796,36.167389,19.504776,15.285117,47.699306
7/8/2010,17.829613,29.395033,44.705124,51.903233,25.886734,65.202477,22.98266,17.796024,40.403725,47.166424,98.014282,46.4893,13.444994,23.154819,30.357899,26.384117,50.914757,18.911379,10.754379,39.386261,120.43087,24.585024,54.719967,52.562046,37.019928,19.593063,15.254764,48.458748
7/9/2010,17.948215,29.756519,44.682323,51.847095,26.139675,65.957085,23.07247,17.709639,41.258747,46.520935,98.006653,46.339226,13.420127,23.385378,30.906832,26.707851,51.94883,18.904163,10.718101,39.586483,122.742355,24.730774,54.947887,52.714355,37.42424,19.48069,15.361012,49.647785
7/12/2010,18.074724,29.774151,44.803951,51.590515,26.200729,66.037376,23.113295,17.603313,41.234547,46.267349,98.550461,46.594364,13.355082,23.17128,31.177317,26.553347,51.956059,18.922203,10.834206,40.139069,122.022209,24.50882,54.272305,53.262661,37.643951,19.930189,15.611465,49.310246
7/13/2010,18.256577,30.373697,45.168816,51.662685,26.287951,67.072975,23.382715,17.869123,41.299084,46.490204,99.936745,46.819496,13.481345,23.970016,32.203552,26.818226,52.953972,19.019611,10.732611,40.475422,124.689377,23.985855,55.151356,53.948071,38.821716,20.170988,15.945399,51.235714
7/14/2010,18.770512,30.188541,45.047207,51.919258,26.444946,66.67157,23.088797,17.835901,41.452347,46.582413,100.12059,47.022106,13.494731,24.389965,32.100128,26.634279,52.823822,19.055687,10.768894,40.323273,123.631393,24.074444,55.354839,53.993748,38.408627,20.419813,16.211027,51.166672
7/15/2010,18.91283,30.021023,45.054806,51.614582,26.933372,66.679619,23.137791,17.809319,40.57312,46.305775,100.12059,47.074646,13.515775,24.472303,32.187645,26.847652,52.81657,19.066507,10.790665,40.371311,129.107956,23.952518,55.468761,54.321224,38.17131,20.475998,16.324873,51.02092
7/16/2010,17.987751,29.121716,44.05899,49.634022,26.462385,64.985718,22.133572,17.736221,40.024616,45.675659,98.06028,46.519325,13.19247,24.052355,31.026154,26.420916,51.702972,18.893343,10.565711,39.778683,129.95256,23.804865,53.743256,53.262661,36.369537,19.978346,15.952994,49.376072
7/19/2010,17.971937,29.368584,44.416252,50.660378,26.881039,65.202477,22.100912,17.756153,40.097214,45.775555,99.408279,46.421764,13.12551,24.068829,31.057981,26.339979,52.064514,18.857264,10.689072,39.658558,129.516907,23.393353,54.036297,53.239826,36.545319,20.251253,16.385586,50.040207
7/20/2010,18.224947,29.447939,44.81155,51.221661,26.889763,65.981186,22.803051,17.722931,40.613445,45.014812,96.92672,46.579361,13.360817,24.307621,31.527346,26.236971,52.859959,19.207211,10.558454,40.747723,132.388626,23.994431,54.972294,53.970913,36.96719,20.451921,16.431124,51.298923
