Date,Open,High,Low,Close,Adj Close,Volume,LOG_ADJ_CLOSE,zScore,mean,stdev,LB,UB,UpperEntryZscore,LowerEntryZscore,long_entry,long_exit,num_units_long,short_entry,short_exit,num_units_short,stance,pct_rets,syst_rets,syst_cum_rets,market_cum_rets,Det_Adj_Close,Det_pct_rets,Det_syst_rets
2000-03-14,139.28125,140.09375,136.15625,136.625,89.53374481201172,8263900,4.494615591225936,-0.6596628988629949,4.507129787343133,0.01897059261444941,4.497644491035908,4.516615083650358,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.014205248732976251,-0.0,1.0459993698331314,0.9394067569691038,119.11118552816802,-0.010988288365525036,-0.0
2000-03-15,136.875,140.4375,136.0625,139.8125,91.62261199951172,10300800,4.517678097106049,0.6955707951431138,4.505862624881596,0.016986728463810427,4.49736926064969,4.514355989113501,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.02333050172184645,0.02333050172184645,1.0704030599320735,0.9613235879300855,121.16685948611511,0.017258445953935674,0.017258445953935674
2000-03-16,141.625,146.84375,140.875,146.34375,95.90267944335938,25601400,4.563333921471544,2.7911457211632937,4.507270843737742,0.02008604470512404,4.49722782138518,4.517313866090304,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.04671409546663509,0.0,1.0704030599320735,1.0062309497909798,125.41373370040986,0.03504980018716596,0.0
2000-03-17,145.8125,148.0,145.4375,146.9375,96.53649139404295,10272900,4.569921086025633,2.621206491344057,4.5088630127488685,0.023293881454358817,4.497216072021689,4.520509953476048,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006608907638059395,0.0,1.0704030599320735,1.012881037200705,126.01435242154054,0.00478909847756737,0.0
2000-03-20,146.875,147.34375,144.78125,146.1875,96.04376983642578,12502300,4.564804023356795,2.079148974153671,4.511071212725152,0.025843655889792625,4.498149384780256,4.523993040670049,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.005103992806264119,-0.0,1.0704030599320735,1.0077112996732314,125.48843763437046,-0.004173451492341138,-0.0
2000-03-21,145.53125,149.75,144.5,149.1875,98.01473236083984,13612600,4.585117797584769,2.392037107768339,4.513858309242469,0.029790293850743048,4.498963162317097,4.52875345616784,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.02052150314144115,0.0,1.0704030599320735,1.0283910502751414,127.42620692923161,0.015441815448425131,0.0
2000-03-22,149.5625,150.84375,148.6875,150.09375,98.61017608642578,8260000,4.591174462027927,2.230456390269669,4.5164376893781535,0.0335073902255212,4.499683994265393,4.533191384490914,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006075043121005727,0.0,1.0704030599320735,1.0346385702508192,127.98845742526464,0.00441236155091147,0.0
2000-03-23,149.15625,153.46875,149.15625,152.65625,100.29370880126952,11654500,4.608102969184812,2.300961783175054,4.520287821598128,0.03816453981495933,4.501205551690648,4.539370091505607,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.017072606313654915,0.0,1.0704030599320735,1.0523025472376342,129.63879691055547,0.012894440002564287,0.0
2000-03-24,152.875,155.75,151.71875,153.5625,100.88909912109376,11462900,4.61402188506229,2.1106522715996623,4.524582048455071,0.04237544848608963,4.503394324212026,4.545769772698115,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.005936467271381939,0.0,1.0704030599320735,1.0585495068689024,130.2009940008268,0.004336642298981027,0.0
2000-03-27,153.375,153.78125,151.8125,151.9375,99.82149505615234,8798600,4.603383541450363,1.6705488275125207,4.529318881303308,0.04433552550351902,4.5071511185515485,4.551486644055067,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.010581956566586163,-0.0,1.0704030599320735,1.0473479819636344,129.10019670633247,-0.008454599774309998,-0.0
2000-03-28,151.25,152.984375,150.59375,151.0625,99.24665069580078,6334400,4.597608172859859,1.4078048130802565,4.53392644423609,0.04523477120697897,4.5113090586326,4.55654382983958,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.005758723209146454,-0.0,1.0704030599320735,1.0413165948318477,128.492159116428,-0.004709811490741367,-0.0
2000-03-29,151.5625,152.484375,149.65625,151.21875,99.34925842285156,6747500,4.598641504680603,1.3096361950521314,4.5381057851990105,0.046223309733114566,4.514994130332453,4.561217440065568,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.0010338658920116353,0.0,1.0704030599320735,1.04239317654203,128.56157361392587,0.0005402236056673523,0.0
2000-03-30,150.15625,151.921875,147.125,148.6875,97.68622589111328,9491900,4.581760565395303,0.874292895842936,4.542423589216207,0.04499290382677778,4.519927137302818,4.564920041129596,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.016739254606814087,-0.0,1.0704030599320735,1.0249442917594873,126.8653478526347,-0.013193878338678315,-0.0
2000-03-31,149.625,152.3125,148.4375,150.375,98.79496002197266,9249100,4.593046591529316,1.0517969053754876,4.547337891680015,0.04345772422004193,4.525609029569994,4.569066753790036,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.011349953596275018,0.0,1.0704030599320735,1.0365773619097245,127.94088875394115,0.008477814624020023,0.0
2000-04-03,150.125,151.25,148.6875,151.25,99.3697738647461,8508200,4.598847981551301,1.0980616202383582,4.551653837239169,0.04297950446705139,4.530164085005643,4.573143589472695,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.00581825067438253,0.0,1.0704030599320735,1.0426084288447053,128.4825093671617,0.004233366037203335,0.0
2000-04-04,151.75,153.0,141.390625,150.125,98.6306610107422,19585500,4.5913821768672225,0.8530388738120885,4.555287322591763,0.04231325837960662,4.53413069340196,4.576443951781566,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.007438004790167997,-0.0,1.0704030599320735,1.034853502356689,127.71020328360488,-0.006010982252454386,-0.0
2000-04-05,147.875,150.8125,147.625,149.1875,98.01473236083984,8387200,4.585117797584769,0.6440365033075852,4.558380264396674,0.04151555548603069,4.5376224866536585,4.5791380421396894,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.006244798966066699,-0.0,1.0704030599320735,1.0283910502751414,127.06108140414962,-0.005082772266940693,-0.0
2000-04-06,150.25,151.6875,149.0,150.484375,98.86678314208984,6378500,4.593773319141129,0.7849844864300083,4.56179233013631,0.040740918524726534,4.541421870873947,4.582162789398673,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.008693088893138913,0.0,1.0704030599320735,1.0373309450920918,127.87993895584671,0.0064445976899292325,0.0
2000-04-07,151.5625,152.125,150.5,151.4375,99.49298858642578,6023600,4.600087175213586,0.8677449409428399,4.564714954644304,0.04076338437749731,4.544333262455556,4.585096646833053,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,0.006333830478088526,0.0,1.0704030599320735,1.0439012234479803,128.47295117062976,0.0046372575685056806,0.0
2000-04-10,151.75,153.109375,150.3125,150.84375,99.1029052734375,9624200,4.596158757489848,0.7074945164992252,4.567872078072674,0.03998148219881594,4.5478813369732665,4.587862819172082,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.00392071158511266,-0.0,1.0704030599320735,1.0398083878274946,128.04967462808855,-0.0032946743939822254,-0.0
2000-04-11,150.0,151.625,148.375,150.40625,98.8154525756836,9006400,4.593253995112103,0.5751883656901572,4.571694297508899,0.037482847166657264,4.5529528739255705,4.590435721092228,0.5,-0.5,False,True,0.0,True,False,-1.0,0.0,-0.0029005476374359333,-0.0,1.0704030599320735,1.0367923740647955,127.72902870078173,-0.002504074518253339,-0.0
2000-04-12,150.375,151.15625,146.15625,146.28125,96.1053695678711,10779200,4.5654451892110535,-0.26420900405298237,4.57445434397527,0.034098590986739244,4.5574050484819,4.591503639468639,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.027425700507082377,-0.0,1.0704030599320735,1.0083576169256676,124.98575246341633,-0.021477312285774892,-0.0
2000-04-13,147.46875,148.15625,143.78125,144.25,94.7708511352539,12225800,4.55146188450386,-0.7306268191091829,4.575502870002182,0.03290460310180433,4.559050568451279,4.591955171553084,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.013885992412471085,-0.0,1.0704030599320735,0.9943555707079803,123.61804080124622,-0.010942940576930493,-0.0
2000-04-14,142.625,142.8125,133.5,136.0,89.35071563720703,29604000,4.492569250943334,-2.3247751376087664,4.574409217474758,0.035203390301052406,4.556807522324232,4.592010912625285,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.057192010339882166,-0.057192010339882166,1.0091845570605968,0.93748637662653,118.16471207364646,-0.044114343604326006,-0.044114343604326006
2000-04-17,135.1875,140.75,134.6875,140.75,92.4714126586914,23918200,4.526899544413393,-1.4196585055974391,4.575128291239712,0.03397207612687299,4.558142253176276,4.592114329303148,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.034926379707527135,0.034926379707527135,1.0444317200954678,0.9702293817872221,121.25221586557791,0.026128814074435007,0.026128814074435007
2000-04-18,140.5625,144.46875,139.78125,144.46875,94.91461181640624,11069200,4.552977664431753,-0.8167271537319958,4.577462774167945,0.02997954656498007,4.562473000885454,4.592452547450435,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.02642112937900698,0.02642112937900698,1.072026785699649,0.9958639378107363,123.66222179373983,0.01987597431484215,0.01987597431484215
2000-04-19,144.5,145.125,142.53125,143.125,94.03174591064452,6553700,4.543632447708277,-1.2355612803053977,4.578500948192033,0.02822077790843167,4.564390559237817,4.592611337146249,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.009301685892889182,-0.009301685892889182,1.0620551292703073,0.9866007242691651,122.7461626584252,-0.007407752521562731,-0.007407752521562731
2000-04-20,143.5625,143.9375,142.375,143.8125,94.4834213256836,8537600,4.5484243834020015,-1.0268983026726224,4.577904566669252,0.028707987140036213,4.563550573099234,4.59225856023927,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,0.004803435378816533,0.004803435378816533,1.0671566424524979,0.9913397970928856,123.16464484391138,0.003409330087578467,0.003409330087578467
2000-04-24,141.5,143.3125,140.5,142.25,93.4569091796875,12893100,4.53750046567564,-1.3125305277593236,4.576607741855252,0.029795326929556266,4.561710078390474,4.59150540532003,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.010864468407189814,-0.010864468407189814,1.0555625528250498,0.98056941718658,122.10493946836237,-0.008603973785593936,-0.008603973785593936
2000-04-25,144.625,148.15625,144.4375,148.15625,97.33721923828124,14102000,4.578181436484215,0.034976154168013314,4.577142838380349,0.029694462658082784,4.562295607051308,4.591990069709391,0.5,-0.5,False,True,0.0,False,False,0.0,0.0,0.04151977732468287,0.04151977732468287,1.0993892749706198,1.021282441039561,125.9520562974032,0.03150664375897442,0.03150664375897442
2000-04-26,147.96875,148.75,146.0,146.484375,96.23884582519533,7711100,4.566833078921976,-0.322340997818013,4.576411449633837,0.029715024699614463,4.56155393728403,4.591268961983644,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.011284207846508272,-0.0,1.0993892749706198,1.0097580777048811,124.82048965476439,-0.008984106142474675,-0.0
2000-04-27,143.0,147.34375,143.0,146.0,95.9206085205078,15595300,4.563520854741126,-0.39735520153810067,4.575305305342365,0.029657219927215678,4.560476695378757,4.590133915305973,0.5,-0.5,False,False,0.0,False,True,0.0,0.0,-0.0033067448176338572,-0.0,1.0993892749706198,1.0064190654143665,124.46905912052395,-0.0028154875470561137,-0.0
2000-04-28,147.0,147.859375,145.0625,145.09375,95.3252182006836,8743400,4.557294394759456,-0.550023140547757,4.57327296236535,0.029050718829723415,4.558747602950489,4.587798321780212,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.0062071157492387076,-0.0,1.0993892749706198,1.000172105783099,123.84047557114684,-0.005050118911628081,-0.0
2000-05-01,146.5625,148.484375,145.84375,147.0625,96.61865234375,7328300,4.570771811023915,-0.02775601976068689,4.571542959403816,0.027783103865378637,4.557651407471127,4.585434511336505,0.5,-0.5,False,False,1.0,False,True,0.0,1.0,0.013568646025476716,0.013568646025476716,1.1143064988869016,1.0137430870510256,125.10071648466032,0.010176324886522837,0.010176324886522837
2000-05-02,145.5,147.125,144.125,144.125,94.68878936767578,9411900,4.550595612695341,-0.6908815225845708,4.569431442253616,0.027263472741042922,4.555799705883095,4.583063178624137,0.5,-0.5,True,False,1.0,False,True,0.0,1.0,-0.019974020846494,-0.019974020846494,1.092049317648751,0.9934945614972792,123.13766027903321,-0.015691806256503887,-0.015691806256503887
