,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__smoother__kw_args,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
43,0.007309103012084961,0.0006714047624590898,0.004769659042358399,0.0007885710935366488,{'span': 20},1.2742749857031322e-06,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 1.2742749857031322e-06}",0.08757930302758424,0.07758173642624294,0.050281455851127733,0.061371551506738425,0.04446630873689242,0.06425607110971714,0.016228317984074078,62,0.19897173844041666,0.16308186843579286,0.16742374487961761,0.14333008898676705,0.19326288851571058,0.17321406585166094,0.020467800576021693
44,0.007011270523071289,0.0004938710111074499,0.003721332550048828,0.00020137938027194835,{'span': 20},2.976351441631319e-06,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 2.976351441631319e-06}",0.08757812352593224,0.07758013002184418,0.05027964054294256,0.061375136681303635,0.04446134944253259,0.06425487604291105,0.01622911006868576,65,0.19896643574065243,0.16307904838204534,0.16742564841590793,0.1433289639712828,0.19326102849371407,0.1732122250007205,0.020466601667341707
45,0.0077970027923583984,0.000971520528565909,0.004003381729125977,0.0006399008199206666,{'span': 20},6.951927961775606e-06,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 6.951927961775606e-06}",0.08758542631503831,0.07757741548387788,0.05028038535130446,0.061375224915784427,0.04445889963935326,0.06425547034107167,0.016231229736926284,64,0.19897153488683,0.16307819411576382,0.16742733144799435,0.143331283003201,0.19325947147530084,0.173213562985818,0.020466892280573155
46,0.007496309280395508,0.0003780530989434975,0.003973817825317383,0.000550572103359054,{'span': 20},1.623776739188721e-05,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 1.623776739188721e-05}",0.08759990732541922,0.07758690209337668,0.050300282374686305,0.06138731174208731,0.04446319198517805,0.06426751910414952,0.0162320483751271,58,0.19897094741571905,0.16308351021708367,0.1674341978288997,0.1433338255381954,0.19326631680625334,0.17321775956123023,0.020466428320787534
47,0.0071223735809326175,0.0004832370100863085,0.004398775100708008,0.0006268492902804981,{'span': 20},3.792690190732254e-05,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 3.792690190732254e-05}",0.08760649255191412,0.07759543757652305,0.05030493158785816,0.06140219482289183,0.04446818890892994,0.06427544908962343,0.016232795123111377,56,0.19896519509442478,0.1630808754168669,0.16742669318582612,0.14331099672398895,0.19326274826405196,0.17320930173703175,0.020471633956682046
48,0.008102989196777344,0.0017801891184964218,0.004433679580688477,0.0006341512458086386,{'span': 20},8.858667904100833e-05,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 8.858667904100833e-05}",0.08759894451989031,0.07761454574387076,0.05027970023141756,0.06142937234054228,0.04446464006798956,0.0642774405807421,0.016238018425055005,55,0.1989560287414553,0.16307001220982445,0.16740316298723049,0.14330804018329635,0.19326103599380276,0.17319965602312187,0.020472261305233806
49,0.0060122966766357425,0.00036606132411503585,0.004060602188110352,0.00044695861420911734,{'span': 20},0.0002069138081114788,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.0002069138081114788}",0.08756856294488506,0.07757675631309066,0.05027718163728791,0.06140920557141727,0.044477475583376114,0.0642618364100114,0.01622109490095448,59,0.19897269179265806,0.16306740591015081,0.16739859090006512,0.1433452909460006,0.19324654507243397,0.17320610492426172,0.02046325921481413
50,0.007470273971557617,0.00036997538525261614,0.0044995307922363285,0.0005564903452932313,{'span': 20},0.0004832930238571752,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.0004832930238571752}",0.08756172079723824,0.07760969409116718,0.050203555903382206,0.06146859775751879,0.044496529031408515,0.06426801951614299,0.01623055473312001,57,0.19893764063802116,0.16307278051258564,0.16736085543065057,0.1433980511721708,0.1932652187932683,0.1732069093093393,0.020444320726918007
51,0.007305955886840821,0.0005517111342864514,0.0046875,0.0007785519825568604,{'span': 20},0.0011288378916846883,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.0011288378916846883}",0.08758697562743928,0.07772697718324188,0.050287978763384186,0.061464804972410546,0.04452731246924019,0.06431880980314322,0.01623514350584979,53,0.19888995885449978,0.16304741502914358,0.16731932338885563,0.14337075604649183,0.19320185204389678,0.17316586107257753,0.020432735390217463
52,0.006921720504760742,0.00036374182353569477,0.003997611999511719,0.00022042941475872602,{'span': 20},0.0026366508987303553,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.0026366508987303553}",0.08751506235895178,0.07804608591359351,0.05029817900473053,0.06141402343358181,0.044551976589384534,0.06436506546004843,0.016261839448568894,52,0.19873604657669774,0.16294964916581894,0.16719090444058984,0.14346290906484832,0.1932137584347011,0.1731106535365312,0.020386631827982636
53,0.007706975936889649,0.0009588372500163008,0.004346370697021484,0.0004204967871233325,{'span': 20},0.006158482110660254,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.006158482110660254}",0.08729796528316147,0.07853384764211307,0.05044656325599126,0.06146930363336514,0.04485897533568462,0.0645213310300631,0.016181148786652288,50,0.19849823543671252,0.1627752873426479,0.16706787284503222,0.14365983102520172,0.19315630400524833,0.17303150613096854,0.020283057143016717
54,0.006884193420410157,0.0006685172201536282,0.004096221923828125,0.0010560839855884836,{'span': 20},0.01438449888287663,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.01438449888287663}",0.08649746904318575,0.07924424949433842,0.050538617157763734,0.062213660093870554,0.04546381980305867,0.06479156311844343,0.01589578692434761,35,0.19762662284351765,0.1624896863993647,0.16617477681844495,0.1442794085528136,0.19311345224848592,0.17273678937252535,0.019962954948578346
55,0.007092618942260742,0.00037455762441313315,0.004562091827392578,0.0001786659518483471,{'span': 20},0.03359818286283781,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.03359818286283781}",0.0847498770944328,0.08078787306596043,0.05064508193352074,0.06315694897672143,0.046532180526638725,0.06517439231945482,0.015425196165086903,26,0.19605979358806055,0.16164327051748048,0.16480646123195025,0.14505651074853063,0.19304458268403846,0.1721221237540121,0.01952759081614786
56,0.0071217060089111325,0.0006053501829797233,0.004296636581420899,0.00036937077448940154,{'span': 20},0.07847599703514607,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.07847599703514607}",0.08077263126103157,0.08177351116135866,0.04989177964212625,0.0648520345629141,0.04796689971370339,0.0650513712682268,0.014481160865458113,29,0.1927900930006149,0.15910254684369615,0.16206562772884484,0.14550454666511387,0.1924851840686229,0.1703895996613785,0.01900499347439243
57,0.00718541145324707,0.0007572603663934943,0.004184246063232422,0.0004132736674129479,{'span': 20},0.18329807108324336,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.18329807108324336}",0.07550224547401237,0.08295236415223066,0.049889111826809114,0.06659009034125343,0.05096318806601619,0.06517939997206434,0.013117339934963064,25,0.18815793740030157,0.1548007296051382,0.1572402074837665,0.1447804866994484,0.19244846813442237,0.16748556586461544,0.019140984790859957
